EP08108141201118|EP|JRRCFPGY201400123|80053795178|江门市振业水产有限公司|USD|140000.0|4.5|20141219|20150217|0.0|1032.5|
OA08108141201043|OA|JRRCEX-2014-00105|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|436000.0|5.0|20141203|20150330|0.0|7085.0|
OA08108141201078|OA|JRRCEX-2014-00109|80064500826|江门市凯禹电路有限公司|USD|121200.78|5.0|20141209|20150210|0.0|1060.51|
OA08108141201083|OA|JRRCEX-2014-00113|80065310802|江门全合精密电子有限公司|USD|55000.0|5.0|20141211|20150311|0.0|626.39|
EP08108141201079|EP|JRRCFPGY201400110|80053795178|江门市振业水产有限公司|USD|260000.0|4.5|20141210|20150206|0.0|1885.0|
OA08108141201082|OA|JRRCEX-2014-00111|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|369000.0|5.0|20141211|20150401|0.0|5688.75|
EP08108141201095|EP|JRRCFPGY201400119|80053795178|江门市振业水产有限公司|USD|140000.0|4.5|20141216|20150213|0.0|1032.5|
OA08108141201111|OA|JRRCEX201400117|80056935124|江门市全富电器有限公司|USD|180000.0|5.0|20141218|20150529|0.0|4050.0|
OA08108141201059|OA|JRRCEX-2014-00107|80065310802|江门全合精密电子有限公司|USD|28000.0|5.0|20141208|20150313|0.0|330.56|
EP08108141201103|EP|JRRCEX-2014-00112|80041933456|江门市东鸿金属制造有限公司|USD|970000.0|5.0|20141217|20150505|0.0|15612.28|
OA08108141201109|OA|JRRCEX-2014-00121|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|335000.0|5.0|20141218|20150410|0.0|5211.11|
OA08108141201108|OA|JRRCEX201400115|80056935124|江门市全富电器有限公司|USD|180000.0|5.0|20141218|20150520|0.0|3700.0|
IP08108141201125|IP|JRRCIM-2014-00064|80041963555|江门市南洋船舶工程有限公司|USD|66500.0|4.5|20141222|20150617|0.0|1463.0|
IP08108141201123|IP|JRRCIM-2014-00066|80041963555|江门市南洋船舶工程有限公司|USD|13000.0|4.5|20141222|20150617|0.0|286.0|
IP08108141201131|IP|JRRCIM-2014-00072|80041963555|江门市南洋船舶工程有限公司|USD|9000.0|4.5|20141222|20150617|0.0|198.0|
EP08108141201136|EP|JRRCIM201400077|80054662984|江门市高宏贸易有限公司|USD|162150.0|4.0|20141223|20150323|0.0|918.85|
OA08108141201143|OA|JRRCEX201400126|80065310802|江门全合精密电子有限公司|USD|60000.0|5.0|20141225|20150327|0.0|766.67|
OA08108141201110|OA|JRRCEX201400116|80056935124|江门市全富电器有限公司|USD|180000.0|5.0|20141218|20150529|0.0|3950.0|
EP08108141201119|EP|JRRCFPGY201400122|80053795178|江门市振业水产有限公司|USD|140000.0|4.5|20141219|20150217|0.0|1032.5|
IP08108141201122|IP|JRRCIM-2014-00074|80041963555|江门市南洋船舶工程有限公司|USD|590000.0|4.5|20141222|20150617|0.0|12980.0|
IP08108141201126|IP|JRRCIM-2014-00070|80041963555|江门市南洋船舶工程有限公司|USD|122000.0|4.5|20141222|20150617|0.0|2684.0|
IP08108141201129|IP|JRRCIM-2014-00075|80041963555|江门市南洋船舶工程有限公司|USD|49000.0|4.5|20141222|20150617|0.0|1078.0|
EP08108131100342|EP|JRRCFPGY20130005|80053795178|江门市振业水产有限公司|USD|770000.0|4.5|20131128|20140127|0.0|2670.41|
EP08108131100339|EP|JRRCFPGY20130004|80053795178|江门市振业水产有限公司|USD|220000.0|4.5|20131125|20140124|0.0|432.73|
EP08108131100315|EP|JRRCFPGY20130001|80053795178|江门市振业水产有限公司|USD|850000.0|4.5|20131101|20131231|0.0|1870.57|
EP08108131100321|EP|JRRCFPGY20130002|80053795178|江门市振业水产有限公司|USD|470000.0|4.5|20131108|20140107|0.0|1027.47|
EP08108131100333|EP|JRRCFPGY20130003|80053795178|江门市振业水产有限公司|USD|300000.0|4.5|20131119|20140118|0.0|270.99|
EP08108140100005|EP|JRRCFPGY20140001|80053795178|江门市振业水产有限公司|USD|550000.0|4.5|20140103|20140304|0.0|2591.14|
EP08108140100045|EP|JRRCFPGY20140005|80053795178|江门市振业水产有限公司|USD|420000.0|4.5|20140117|20140318|0.0|1164.16|
EP08108131200356|EP|JRRCFPGY20130007|80053795178|江门市振业水产有限公司|USD|510000.0|4.5|20131211|20140209|0.0|1934.59|
EP08108131200364|EP|JRRCFPGY20130009|80053795178|江门市振业水产有限公司|USD|350000.0|4.5|20131227|20140225|0.0|1348.18|
EP08108140200079|EP|JRRCHSIM20140002|80054662984|江门市高宏贸易有限公司|USD|79537.0|3.5|20140221|20140522|0.0|641.82|
EP08108140200090|EP|JRRCHSIM20140003|80054662984|江门市高宏贸易有限公司|USD|31136.93|3.5|20140227|20140528|0.0|251.26|
EP08108140300107|EP|JRRCFPGY20140008|80053795178|江门市振业水产有限公司|USD|210000.0|4.5|20140311|20140510|0.0|901.52|
EP08108140100027|EP|JRRCFPGY20140002|80053795178|江门市振业水产有限公司|USD|580000.0|4.5|20140108|20140309|0.0|600.87|
EP08108131200354|EP|JRRCFPGY20130006|80053795178|江门市振业水产有限公司|USD|500000.0|4.5|20131205|20140203|0.0|1781.13|
EP08108131200362|EP|JRRCFPGY20130008|80053795178|江门市振业水产有限公司|USD|230000.0|4.5|20131223|20140221|0.0|216.58|
EP08108140100032|EP|JRRCFPGY20140003|80053795178|江门市振业水产有限公司|USD|440000.0|4.5|20140114|20140315|0.0|1201.86|
EP08108140100036|EP|JRRCFPGY20140004|80053795178|江门市振业水产有限公司|USD|810000.0|4.5|20140116|20140317|0.0|2713.14|
EP08108140100048|EP|JRRCHSIM20140001|80054662984|江门市高宏贸易有限公司|USD|45750.0|3.5|20140121|20140421|0.0|378.07|
EP08108140100054|EP|JRRCFPGY20140006|80053795178|江门市振业水产有限公司|USD|280000.0|4.5|20140124|20140325|0.0|1708.62|
EP08108140100058|EP|JRRCFPGY20140007|80053795178|江门市振业水产有限公司|USD|230000.0|4.5|20140127|20140328|0.0|1024.36|
EP08108140300135|EP|JRRCFPGY20140009|80053795178|江门市振业水产有限公司|USD|210000.0|4.5|20140324|20140523|0.0|1214.29|
EP08108140300095|EP|JRRCHSIM20140004|80054662984|江门市高宏贸易有限公司|USD|84201.97|3.5|20140303|20140601|0.0|646.72|
EP08108140300112|EP|JRRCHSIM20140006|80054662984|江门市高宏贸易有限公司|USD|56390.92|3.5|20140314|20140612|0.0|482.46|
EP08108140300130|EP|JRRCIM-2014-00001|80054662984|江门市高宏贸易有限公司|USD|146684.04|3.5|20140321|20140619|0.0|1254.96|
EP08108140300138|EP|JRRCIM-2014-00002|80054662984|江门市高宏贸易有限公司|USD|232019.27|3.5|20140328|20140626|0.0|1882.98|
OA08108140500234|OA|JRRCEX-2014-00002|80042668206|江门市天浩皮具实业有限公司|USD|73800.0|4.5|20140505|20140724|0.0|212.18|
EP08108140500240|EP|JRRCFPHY20140012|80053795178|江门市振业水产有限公司|USD|260000.0|4.5|20140507|20140706|0.0|1684.02|
OA08108140500245|OA|JRRCEX-2014-00009|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|320800.0|5.0|20140509|20140920|0.0|5925.89|
IP08108140500248|IP|JRRCIM-2014-00005|80041963555|江门市南洋船舶工程有限公司|USD|190000.0|4.5|20140509|20141102|0.0|4156.25|
IP08108140400153|IP|江华进贸2014第060001号|80041963555|江门市南洋船舶工程有限公司|USD|112318.0|4.5|20140404|20140926|0.0|2456.96|
EP08108140300105|EP|JRRCHSIM20140005|80054662984|江门市高宏贸易有限公司|USD|64000.0|3.5|20140311|20140609|0.0|560.0|
IP08108140400152|IP|江华进贸2014第060002号|80041963555|江门市南洋船舶工程有限公司|USD|48000.0|4.5|20140404|20140926|0.0|1050.0|
EP08108140400199|EP|JRRCIM-2014-00003|80054662984|江门市高宏贸易有限公司|USD|67515.75|3.5|20140418|20140717|0.0|459.48|
OA08108140500235|OA|JRRCEX-2014-00003|80042668206|江门市天浩皮具实业有限公司|USD|34000.0|4.5|20140505|20140725|0.0|340.0|
OA08108140500236|OA|JRRCEX-2014-00004|80042668206|江门市天浩皮具实业有限公司|USD|21100.0|4.5|20140505|20140802|0.0|60.66|
EP08108140500249|EP|JRRCFPGY20140013|80053795178|江门市振业水产有限公司|USD|140000.0|4.5|20140509|20140708|0.0|912.36|
OA08108140500271|OA|JRRCEX-2014-00010|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|435000.0|5.0|20140514|20140916|0.0|7552.08|
EP08108140400196|EP|JRRCFPGY20140010|80053795178|江门市振业水产有限公司|USD|530000.0|4.5|20140418|20140617|0.0|2430.91|
EP08108140400225|EP|JRRCFPGY20140011|80053795178|江门市振业水产有限公司|USD|180000.0|4.5|20140430|20140629|0.0|711.01|
OA08108140400229|OA|JRRCEX-2014-00007|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|440000.0|5.0|20140430|20140926|0.0|6722.22|
OA08108140500238|OA|JRRCEX-2014-00006|80042668206|江门市天浩皮具实业有限公司|USD|30200.0|4.5|20140505|20140825|0.0|411.48|
OA08108140500237|OA|JRRCEX-2014-00005|80042668206|江门市天浩皮具实业有限公司|USD|29800.0|4.5|20140505|20140806|0.0|327.8|
OA08108140500241|OA|JRRCEX-2014-00008|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|350000.0|5.0|20140507|20140919|0.0|5347.22|
EP08108140500283|EP|JRRCIM-2014-00004|80054662984|江门市高宏贸易有限公司|USD|44978.0|4.0|20140516|20140814|0.0|239.88|
OA08108140500307|OA|JRRCEX-2014-00013|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|293000.0|5.0|20140526|20140929|0.0|5005.42|
EP08108140500312|EP|JRRCIM-2014-00006|80054662984|江门市高宏贸易有限公司|USD|411776.0|4.0|20140529|20140827|0.0|2672.55|
OA08108140600318|OA|JRRCEX-2014-00016|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|102000.0|5.0|20140603|20141015|0.0|1841.67|
OA08108140600356|OA|JRRCEX-2014-00020|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|216000.0|5.0|20140612|20141023|0.0|3930.0|
EP08108140500287|EP|JRRCFPGY20140014|80053795178|江门市振业水产有限公司|USD|95000.0|4.5|20140519|20140718|0.0|213.75|
OA08108140500314|OA|JRRCEX-2014-00015|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|111000.0|5.0|20140529|20141014|0.0|2065.83|
OA08108140500233|OA|JRRCEX-2014-00001|80042668206|江门市天浩皮具实业有限公司|USD|45200.0|4.5|20140505|20140720|0.0|418.1|
IP08108140500250|IP|JRRCIM-2014-00004|80041963555|江门市南洋船舶工程有限公司|USD|112318.0|4.5|20140509|20141102|0.0|2456.96|
OA08108140500289|OA|JRRCEX-2014-000011|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|139000.0|5.0|20140519|20140926|0.0|2432.5|
OA08108140500313|OA|JRRCEX-2014-00014|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|178000.0|5.0|20140529|20141014|0.0|3263.33|
EP08108140600328|EP|JRRCFPGY20140016|80053795178|江门市振业水产有限公司|USD|220000.0|4.5|20140604|20140803|0.0|1099.19|
OA08108140600345|OA|JRRCEX-2014-00019|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|110000.0|5.0|20140609|20141023|0.0|2047.22|
OA08108140600348|OA|JRRCEX-2014-00018|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|67000.0|5.0|20140610|20141010|0.0|1116.67|
EP08108140600361|EP|JRRCIM-2014-00009|80054662984|江门市高宏贸易有限公司|USD|297314.9|4.0|20140613|20140911|0.0|2940.11|
OA08108140500306|OA|JRRCEX-2014-00012|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|124000.0|5.0|20140526|20140926|0.0|2083.89|
OA08108140600335|OA|JRRCEX-2014-00017|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|206000.0|5.0|20140605|20141020|0.0|3833.89|
OA08108140600369|OA|JRRCEX-2014-00021|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|610000.0|5.0|20140617|20141024|0.0|10929.17|
EP08108140600393|EP|JRRCIM-2014-00010|80054662984|江门市高宏贸易有限公司|USD|159749.76|4.0|20140624|20140922|0.0|1473.25|
EP08108140700411|EP|JRRCFPGY20140018|80053795178|江门市振业水产有限公司|USD|370000.0|4.5|20140701|20140830|0.0|2122.88|
EP08108140500315|EP|JRRCFPGY20140015|80053795178|江门市振业水产有限公司|USD|205000.0|4.5|20140530|20140729|0.0|1378.83|
IP08108140600337|IP|JRRCIM-2014-00008|80041963555|江门市南洋船舶工程有限公司|USD|75000.0|4.5|20140606|20141202|0.0|1678.13|
EP08108140600344|EP|JRRCIM-2014-00007|80054662984|江门市高宏贸易有限公司|USD|222778.09|4.0|20140609|20140905|0.0|1905.99|
EP08108140600354|EP|JRRCFPGY20140017|80053795178|江门市振业水产有限公司|USD|210000.0|4.5|20140612|20140811|0.0|1414.27|
IP08108140700415|IP|JRRCIM-2014-00011|80041993030|江门市溢峰化工原料有限公司|USD|182784.0|4.5|20140701|20141028|0.0|2718.91|
EP08108140700419|EP|JRRCIM-2014-00012|80054662984|江门市高宏贸易有限公司|USD|260546.7|4.0|20140702|20140930|0.0|2209.58|
IP08108140700440|IP|JRRCIM-2014-00013|80041993030|江门市溢峰化工原料有限公司|USD|277886.4|5.0|20140709|20141105|0.0|4554.25|
OA08108140700456|OA|JRRCEX-2014-00023|80042668206|江门市天浩皮具实业有限公司|USD|39100.0|5.0|20140710|20141024|0.0|526.76|
EP08108140700458|EP|JRRCFPGY20140019|80053795178|江门市振业水产有限公司|USD|230000.0|4.5|20140710|20140908|0.0|927.64|
OA08108140700457|OA|JRRCEX-2014-00022|80042668206|江门市天浩皮具实业有限公司|USD|36000.0|5.0|20140710|20141008|0.0|390.0|
EP08108140700467|EP|JRRCIM-2014-00014|80054662984|江门市高宏贸易有限公司|USD|210812.0|4.0|20140714|20141010|0.0|1639.65|
IP08108140700523|IP|JRRCIM-2014-00016|80041963555|江门市南洋船舶工程有限公司|USD|75000.0|4.5|20140725|20150120|0.0|1678.13|
IP08108140700522|IP|JRRCIM-2014-00015|80041963555|江门市南洋船舶工程有限公司|USD|90000.0|4.5|20140725|20150120|0.0|2013.75|
EP08108140700512|EP|JRRCFPGY20140020|80053795178|江门市振业水产有限公司|USD|156000.0|4.5|20140723|20140919|0.0|740.71|
EP08108140700524|EP|JRRCFPGY20140021|80053795178|江门市振业水产有限公司|USD|160000.0|4.5|20140728|20140926|0.0|685.61|
EP08108140800546|EP|JRRCFPGY20140022|80053795178|江门市振业水产有限公司|USD|350000.0|4.5|20140805|20140930|0.0|1475.51|
IP08108140800581|IP|JRRCIM-2014-00018|80041963555|江门市南洋船舶工程有限公司|USD|39800.0|4.5|20140815|20150209|0.0|885.55|
IP08108140800625|IP|JRRCIM-2014-00022|80041963555|江门市南洋船舶工程有限公司|USD|75000.0|4.5|20140829|20150217|0.0|1575.0|
EP08108140900644|EP|JRRCFPGY201400034|80053795178|江门市振业水产有限公司|USD|310000.0|4.5|20140903|20141031|0.0|1311.83|
EP08108140800576|EP|JRRCIM-2014-00017|80054662984|江门市高宏贸易有限公司|USD|255977.0|4.0|20140813|20141111|0.0|1820.28|
EP08108140800580|EP|JRRCEX-2014-00024|80042221260|江门市铠源进出口有限公司|USD|1200000.0|4.5|20140814|20141013|0.0|3300.0|
OA08108140800598|OA|JRRCEX-2014-00028|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|432000.0|5.0|20140821|20141224|0.0|5820.0|
OA08108140800605|OA|JRRCEX-2014-00027|80042668206|江门市天浩皮具实业有限公司|USD|108076.0|5.0|20140825|20141211|0.0|1591.12|
IP08108140800623|IP|JRRCIM-2014-00021|80041963555|江门市南洋船舶工程有限公司|USD|73000.0|4.5|20140829|20150217|0.0|1533.0|
EP08108140900633|EP|JRRCIM-2014-00020|80054662984|江门市高宏贸易有限公司|USD|235296.0|4.0|20140901|20141128|0.0|1725.5|
OA08108140900653|OA|JRRCEX-2014-00035|80056935124|江门市全富电器有限公司|USD|200000.0|5.0|20140905|20150206|0.0|4083.33|
OA08108150601149|OA|JRRCEX201500092|80065310802|江门全合精密电子有限公司|USD|29000.0|5.5|20150618|20151030|0.0|522.81|
IP08108150601170|IP|JRRCIM201500056|80041963555|江门市南洋船舶工程有限公司|USD|35000.0|4.5|20150619|20151215|0.0|783.13|
IP08108150601101|IP|JRRCIM201500051|80041963555|江门市南洋船舶工程有限公司|USD|260000.0|4.5|20150610|20151204|0.0|5655.0|
IP08108140800583|IP|JRRCIM-2014-00020|80041963555|江门市南洋船舶工程有限公司|USD|97000.0|4.5|20140815|20150209|0.0|2158.25|
EP08108140800596|EP|JRRCFPGY20140024|80053795178|江门市振业水产有限公司|USD|176000.0|4.5|20140821|20141020|0.0|368.55|
IP08108140800599|IP|JRRCIM-2014-00019|80041963555|江门市南洋船舶工程有限公司|USD|113508.0|4.5|20140825|20150217|0.0|2440.42|
EP08108140800615|EP|JRRCFPGY201400031|80053795178|江门市振业水产有限公司|USD|600000.0|4.5|20140827|20141024|0.0|1951.79|
IP08108140800624|IP|JRRCIM-2014-00023|80041963555|江门市南洋船舶工程有限公司|USD|62000.0|4.5|20140829|20150217|0.0|1302.0|
EP08108140900650|EP|JRRCFPGY201400036|80053795178|江门市振业水产有限公司|USD|350000.0|4.5|20140905|20141104|0.0|1063.24|
EP08108140800578|EP|JRRCFPGY20140023|80053795178|江门市振业水产有限公司|USD|230000.0|4.5|20140814|20141013|0.0|993.28|
IP08108140800582|IP|JRRCIM-2014-00019|80041963555|江门市南洋船舶工程有限公司|USD|50000.0|4.5|20140815|20150209|0.0|1112.5|
EP08108140800591|EP|JRRCEX-2014-00025|80042221260|江门市铠源进出口有限公司|USD|1200000.0|4.5|20140820|20141017|0.0|3450.0|
OA08108140800604|OA|JRRCEX-2014-00026|80042668206|江门市天浩皮具实业有限公司|USD|33402.0|5.0|20140825|20141128|0.0|422.16|
OA08108140800616|OA|JRRCEX-2014-00030|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|365000.0|5.0|20140827|20141226|0.0|5272.22|
OA08108140900647|OA|JRRCEX-2014-00029|80065310802|江门全合精密电子有限公司|USD|328308.0|5.0|20140904|20140915|0.0|501.58|
EP08108150601189|EP|JRRCEX201500093|80053795178|江门市振业水产有限公司|USD|240000.0|4.5|20150619|20150903|0.0|2220.0|
IP08108150601106|IP|JRRCIM201500054|80041963555|江门市南洋船舶工程有限公司|USD|160000.0|4.5|20150610|20151204|0.0|3480.0|
IP08108150601096|IP|JRRCIM201500048|80041963555|江门市南洋船舶工程有限公司|USD|17916.0|4.5|20150610|20151204|0.0|389.67|
OA08108150601127|OA|JRRCEX201500087|80056935124|江门市全富电器有限公司|USD|170000.0|5.5|20150615|20151113|0.0|3921.81|
OA08108150601148|OA|JRRCEX201500091|80065310802|江门全合精密电子有限公司|USD|22000.0|5.5|20150618|20151012|0.0|299.14|
IP08108150601167|IP|JRRCIM201500055|80041963555|江门市南洋船舶工程有限公司|USD|23000.0|4.5|20150619|20151215|0.0|514.63|
OA08108150601201|OA|JRRCEX201500094|80056935124|江门市全富电器有限公司|USD|210000.0|5.5|20150624|20151202|0.0|5165.42|
IP08108150601216|IP|JRRCIM201500062|80041963555|江门市南洋船舶工程有限公司|USD|990000.0|4.5|20150626|20151223|0.0|22275.0|
EP08108151202292|EP|JRRCEX201500251|80053795178|江门市振业水产有限公司|USD|190000.0|4.0|20151223|20160316|0.0|1299.82|
OA08108151202245|OA|JRRCEX201500243|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|248000.0|5.5|20151215|20160429|0.0|5039.22|
EP08108151202253|EP|JRRCEX201500246|80053795178|江门市振业水产有限公司|USD|260000.0|4.0|20151216|20160310|0.0|1877.78|
OA08108151202273|OA|JRRCEX201500244|80064500826|江门市凯禹电路有限公司|USD|600000.0|5.0|20151218|20160229|0.0|5900.68|
IP08108151202269|IP|JRRCIM201500096|80041963555|江门市南洋船舶工程有限公司|USD|13480.0|4.5|20151218|20160614|0.0|301.62|
IP08108150601172|IP|JRRCIM201500059|80041963555|江门市南洋船舶工程有限公司|USD|185000.0|4.5|20150619|20151215|0.0|4139.38|
EP08108150601191|EP|JRRCIM201500057|80042519619|宝豪塑胶五金制品(江门)有限公司|USD|1598590.0|4.5|20150619|20150917|0.0|17984.14|
OA08108150601211|OA|JRRCEX201500073|80041933927|江门市浩银贸易有限公司|USD|155000.0|5.5|20150626|20151022|0.0|2757.11|
IP08108150601214|IP|JRRCIM201500065|80041963555|江门市南洋船舶工程有限公司|USD|58800.0|4.5|20150626|20151223|0.0|1323.0|
EP08108150601223|EP|JRRCEX201500097|80067946480|江门市志杰进出口有限公司|USD|470000.0|5.5|20150629|20151120|0.0|8202.68|
OA08108150601235|OA|JRRCEX201500098|80065310802|江门全合精密电子有限公司|USD|24000.0|5.5|20150630|20151112|0.0|420.44|
IP08108151202247|IP|JRRCIM201500093|80057944015|江门市新远森家具有限公司|USD|186210.0|3.0|20151216|20160315|0.0|620.7|
IP08108151202272|IP|JRRCIM201500094|80041963555|江门市南洋船舶工程有限公司|USD|58500.0|4.5|20151218|20160614|0.0|1308.94|
OA08108151202279|OA|JRRCEX201500249|80065310802|江门全合精密电子有限公司|USD|43000.0|5.0|20151222|20160420|0.0|660.61|
OA08108151202294|OA|JRRCEX201500250|80069028950|江门市昱森贸易有限公司|USD|120000.0|5.5|20151224|20160517|0.0|2658.33|
OA08108151202307|OA|JRRCEX201500252|80041933927|江门市浩银贸易有限公司|USD|170000.0|5.0|20151224|20160429|0.0|2908.79|
OA08108151202322|OA|JRRCEX201500253|80065310802|江门全合精密电子有限公司|USD|43000.0|5.0|20151229|20160510|0.0|617.55|
OA08108160100002|OA|JRRCEX201600002|80056935124|江门市全富电器有限公司|USD|170000.0|4.5|20160105|20160513|0.0|2677.5|
IP08108140900668|IP|JRRCIM-2014-00027|80041963555|江门市南洋船舶工程有限公司|USD|90000.0|4.5|20140912|20150311|0.0|2025.0|
EP08108140900673|EP|JRRCFPGY201400038|80053795178|江门市振业水产有限公司|USD|250000.0|4.5|20140915|20141114|0.0|730.23|
EP08108150701250|EP|JRRCEX201500101|80053795178|江门市振业水产有限公司|USD|150000.0|4.5|20150702|20150911|0.0|1293.75|
OA08108150701256|OA|JRRCEX201500102|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|354000.0|5.5|20150706|20151030|0.0|5895.08|
EP08108150701267|EP|JRRCEX201500106|80053795178|江门市振业水产有限公司|USD|130000.0|4.5|20150708|20150923|0.0|1170.0|
EP08108150601210|EP|JRRCEX201500096|80053795178|江门市振业水产有限公司|USD|250000.0|4.5|20150626|20150914|0.0|2466.57|
IP08108150601215|IP|JRRCIM201500061|80041963555|江门市南洋船舶工程有限公司|USD|173500.0|4.5|20150626|20151223|0.0|3903.75|
OA08108150601222|OA|JRRCEX201500095|80064500826|江门市凯禹电路有限公司|USD|520000.0|5.5|20150629|20150824|0.0|4210.56|
EP08108150701252|EP|JRRCIM201500066|80054662984|江门市高宏贸易有限公司|USD|49179.0|3.5|20150703|20150930|0.0|124.31|
OA08108150701255|OA|JRRCEX201500103|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|47000.0|5.5|20150706|20151106|0.0|825.76|
IP08108151202320|IP|JRRCIM201500099|80041963555|江门市南洋船舶工程有限公司|USD|83800.0|4.5|20151229|20160624|0.0|1759.8|
IP08108151202330|IP|JRRCIM201500100|80057944015|江门市新远森家具有限公司|USD|87830.0|3.0|20151230|20160329|0.0|197.62|
IP08108160100001|IP|JRRCIM201600002|80041963555|江门市南洋船舶工程有限公司|USD|190000.0|4.5|20160105|20160701|0.0|3823.75|
IP08108160100023|IP|JRRCIM201600003|80057944015|江门市新远森家具有限公司|USD|205427.0|3.0|20160108|20160407|0.0|462.21|
EP08108140900658|EP|JRRCFPGY201400037|80053795178|江门市振业水产有限公司|USD|510000.0|4.5|20140911|20141110|0.0|1817.45|
IP08108140900666|IP|JRRCIM-2014-00025|80041963555|江门市南洋船舶工程有限公司|USD|140300.0|4.5|20140912|20150311|0.0|3156.75|
IP08108140900670|IP|JRRCIM-2014-00026|80041963555|江门市南洋船舶工程有限公司|USD|47840.0|4.5|20140912|20150311|0.0|1076.4|
EP08108150601200|EP|JRRCIM201500060|80054662984|江门市高宏贸易有限公司|USD|80688.0|3.5|20150624|20150921|0.0|274.56|
EP08108150601208|EP|JRRCIM201500058|80042519619|宝豪塑胶五金制品(江门)有限公司|USD|1610600.0|4.5|20150626|20150923|0.0|17917.93|
IP08108150601213|IP|JRRCIM201500064|80041963555|江门市南洋船舶工程有限公司|USD|48000.0|4.5|20150626|20151223|0.0|1080.0|
OA08108150701251|OA|JRRCEX201500099|80041933927|江门市浩银贸易有限公司|USD|105000.0|5.5|20150702|20151106|0.0|2037.29|
OA08108150701278|OA|JRRCEX201500105|80042668206|江门市天浩皮具实业有限公司|USD|46000.0|5.5|20150710|20151023|0.0|617.09|
OA08108150701286|OA|JRRCEX201500108|80065310802|江门全合精密电子有限公司|USD|66000.0|5.5|20150713|20151116|0.0|960.27|
IP08108150701302|IP|JRRCIM201500067|80041963555|江门市南洋船舶工程有限公司|USD|121200.0|4.5|20150715|20160108|0.0|2681.55|
OA08108150701317|OA|JRRCEX201500111|80056935124|江门市全富电器有限公司|USD|193000.0|5.5|20150716|20151231|0.0|4924.18|
OA08108150701321|OA|JRRCEX201500112|80056935124|江门市全富电器有限公司|USD|191000.0|5.5|20150717|20151231|0.0|4843.97|
IP08108141201165|IP|JRRCIM201400078|80041963555|江门市南洋船舶工程有限公司|USD|40160.0|4.5|20141231|20150626|0.0|883.52|
IP08108141201161|IP|JRRCIM201400079|80041963555|江门市南洋船舶工程有限公司|USD|19912.0|4.5|20141231|20150626|0.0|438.06|
EP08108150100010|EP|JRRCFPGY201500002|80053795178|江门市振业水产有限公司|USD|135000.0|4.5|20150107|20150319|0.0|1147.5|
EP08108150100036|EP|JRRCIM201500001|80054662984|江门市高宏贸易有限公司|USD|80000.0|4.0|20150109|20150409|0.0|346.67|
OA08108150100046|OA|JRRCEX201500003|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|64000.0|5.0|20150109|20150415|0.0|835.56|
EP08108150100050|EP|JRRCIM201500003|80054662984|江门市高宏贸易有限公司|USD|150000.0|4.0|20150113|20150413|0.0|583.33|
IP08108141201121|IP|JRRCIM-2014-00063|80041963555|江门市南洋船舶工程有限公司|USD|86500.0|4.5|20141222|20150617|0.0|1903.0|
IP08108141201127|IP|JRRCIM-2014-00071|80041963555|江门市南洋船舶工程有限公司|USD|107000.0|4.5|20141222|20150617|0.0|2354.0|
IP08108141201130|IP|JRRCIM-2014-00076|80041963555|江门市南洋船舶工程有限公司|USD|70000.0|4.5|20141222|20150617|0.0|1540.0|
OA08108141201144|OA|JRRCEX201400125|80065310802|江门全合精密电子有限公司|USD|30000.0|5.0|20141225|20150325|0.0|375.0|
EP08108141201152|EP|JRRCIM201400082|80054662984|江门市高宏贸易有限公司|USD|251198.0|4.0|20141229|20150327|0.0|1303.21|
IP08108141201164|IP|JRRCIM201400083|80041963555|江门市南洋船舶工程有限公司|USD|190000.0|4.5|20141231|20150626|0.0|4180.0|
IP08108141201160|IP|JRRCIM201400080|80041963555|江门市南洋船舶工程有限公司|USD|84000.0|4.5|20141231|20150626|0.0|1848.0|
OA08108150701268|OA|JRRCEX201500104|80063306340|鹤山市宏塑胶粘制品实业有限公司|USD|183000.0|5.5|20150708|20151103|0.0|3159.29|
IP08108150701280|IP|JRRCIM201500070|80041993030|江门市溢峰化工原料有限公司|USD|54000.0|5.0|20150713|20151106|0.0|870.0|
